time_min,train_1_displacement_miles,train_2_displacement_miles,bird_displacement_miles
10.48333333,8.736111111,91.26388889,41.93333333
10.5,8.75,91.25,42
10.51666667,8.763888889,91.23611111,42.06666667
10.53333333,8.777777778,91.22222222,42.13333333
10.55,8.791666667,91.20833333,42.2
10.56666667,8.805555556,91.19444444,42.26666667
10.58333333,8.819444444,91.18055556,42.33333333
10.6,8.833333333,91.16666667,42.4
10.61666667,8.847222222,91.15277778,42.46666667
10.63333333,8.861111111,91.13888889,42.53333333
10.65,8.875,91.125,42.6
10.66666667,8.888888889,91.11111111,42.66666667
10.68333333,8.902777778,91.09722222,42.73333333
10.7,8.916666667,91.08333333,42.8
10.71666667,8.930555556,91.06944444,42.86666667
10.73333333,8.944444444,91.05555556,42.93333333
10.75,8.958333333,91.04166667,43
10.76666667,8.972222222,91.02777778,43.06666667
10.78333333,8.986111111,91.01388889,43.13333333
10.8,9,91,43.2
10.81666667,9.013888889,90.98611111,43.26666667
10.83333333,9.027777778,90.97222222,43.33333333
10.85,9.041666667,90.95833333,43.4
10.86666667,9.055555556,90.94444444,43.46666667
10.88333333,9.069444444,90.93055556,43.53333333
10.9,9.083333333,90.91666667,43.6
10.91666667,9.097222222,90.90277778,43.66666667
10.93333333,9.111111111,90.88888889,43.73333333
10.95,9.125,90.875,43.8
10.96666667,9.138888889,90.86111111,43.86666667
10.98333333,9.152777778,90.84722222,43.93333333
11,9.166666667,90.83333333,44
11.01666667,9.180555556,90.81944444,44.06666667
11.03333333,9.194444444,90.80555556,44.13333333
11.05,9.208333333,90.79166667,44.2
11.06666667,9.222222222,90.77777778,44.26666667
11.08333333,9.236111111,90.76388889,44.33333333
11.1,9.25,90.75,44.4
11.11666667,9.263888889,90.73611111,44.46666667
11.13333333,9.277777778,90.72222222,44.53333333
11.15,9.291666667,90.70833333,44.6
11.16666667,9.305555556,90.69444444,44.66666667
11.18333333,9.319444444,90.68055556,44.73333333
11.2,9.333333333,90.66666667,44.8
11.21666667,9.347222222,90.65277778,44.86666667
11.23333333,9.361111111,90.63888889,44.93333333
11.25,9.375,90.625,45
11.26666667,9.388888889,90.61111111,45.06666667
11.28333333,9.402777778,90.59722222,45.13333333
11.3,9.416666667,90.58333333,45.2
11.31666667,9.430555556,90.56944444,45.26666667
11.33333333,9.444444444,90.55555556,45.33333333
11.35,9.458333333,90.54166667,45.4
11.36666667,9.472222222,90.52777778,45.46666667
11.38333333,9.486111111,90.51388889,45.53333333
11.4,9.5,90.5,45.6
11.41666667,9.513888889,90.48611111,45.66666667
11.43333333,9.527777778,90.47222222,45.73333333
11.45,9.541666667,90.45833333,45.8
11.46666667,9.555555556,90.44444444,45.86666667
11.48333333,9.569444444,90.43055556,45.93333333
11.5,9.583333333,90.41666667,46
11.51666667,9.597222222,90.40277778,46.06666667
11.53333333,9.611111111,90.38888889,46.13333333
11.55,9.625,90.375,46.2
11.56666667,9.638888889,90.36111111,46.26666667
11.58333333,9.652777778,90.34722222,46.33333333
11.6,9.666666667,90.33333333,46.4
11.61666667,9.680555556,90.31944444,46.46666667
11.63333333,9.694444444,90.30555556,46.53333333
11.65,9.708333333,90.29166667,46.6
11.66666667,9.722222222,90.27777778,46.66666667
11.68333333,9.736111111,90.26388889,46.73333333
11.7,9.75,90.25,46.8
11.71666667,9.763888889,90.23611111,46.86666667
11.73333333,9.777777778,90.22222222,46.93333333
11.75,9.791666667,90.20833333,47
11.76666667,9.805555556,90.19444444,47.06666667
11.78333333,9.819444444,90.18055556,47.13333333
11.8,9.833333333,90.16666667,47.2
11.81666667,9.847222222,90.15277778,47.26666667
11.83333333,9.861111111,90.13888889,47.33333333
11.85,9.875,90.125,47.4
11.86666667,9.888888889,90.11111111,47.46666667
11.88333333,9.902777778,90.09722222,47.53333333
11.9,9.916666667,90.08333333,47.6
11.91666667,9.930555556,90.06944444,47.66666667
11.93333333,9.944444444,90.05555556,47.73333333
11.95,9.958333333,90.04166667,47.8
11.96666667,9.972222222,90.02777778,47.86666667
11.98333333,9.986111111,90.01388889,47.93333333
12,10,90,48
12.01666667,10.01388889,89.98611111,48.06666667
12.03333333,10.02777778,89.97222222,48.13333333
12.05,10.04166667,89.95833333,48.2
12.06666667,10.05555556,89.94444444,48.26666667
12.08333333,10.06944444,89.93055556,48.33333333
12.1,10.08333333,89.91666667,48.4
12.11666667,10.09722222,89.90277778,48.46666667
12.13333333,10.11111111,89.88888889,48.53333333
12.15,10.125,89.875,48.6
12.16666667,10.13888889,89.86111111,48.66666667
12.18333333,10.15277778,89.84722222,48.73333333
12.2,10.16666667,89.83333333,48.8
12.21666667,10.18055556,89.81944444,48.86666667
12.23333333,10.19444444,89.80555556,48.93333333
12.25,10.20833333,89.79166667,49
12.26666667,10.22222222,89.77777778,49.06666667
12.28333333,10.23611111,89.76388889,49.13333333
12.3,10.25,89.75,49.2
12.31666667,10.26388889,89.73611111,49.26666667
12.33333333,10.27777778,89.72222222,49.33333333
12.35,10.29166667,89.70833333,49.4
12.36666667,10.30555556,89.69444444,49.46666667
12.38333333,10.31944444,89.68055556,49.53333333
12.4,10.33333333,89.66666667,49.6
12.41666667,10.34722222,89.65277778,49.66666667
12.43333333,10.36111111,89.63888889,49.73333333
12.45,10.375,89.625,49.8
12.46666667,10.38888889,89.61111111,49.86666667
12.48333333,10.40277778,89.59722222,49.93333333
12.5,10.41666667,89.58333333,50
12.51666667,10.43055556,89.56944444,50.06666667
12.53333333,10.44444444,89.55555556,50.13333333
12.55,10.45833333,89.54166667,50.2
12.56666667,10.47222222,89.52777778,50.26666667
12.58333333,10.48611111,89.51388889,50.33333333
12.6,10.5,89.5,50.4
12.61666667,10.51388889,89.48611111,50.46666667
12.63333333,10.52777778,89.47222222,50.53333333
12.65,10.54166667,89.45833333,50.6
12.66666667,10.55555556,89.44444444,50.66666667
12.68333333,10.56944444,89.43055556,50.73333333
12.7,10.58333333,89.41666667,50.8
12.71666667,10.59722222,89.40277778,50.86666667
12.73333333,10.61111111,89.38888889,50.93333333
12.75,10.625,89.375,51
12.76666667,10.63888889,89.36111111,51.06666667
12.78333333,10.65277778,89.34722222,51.13333333
12.8,10.66666667,89.33333333,51.2
12.81666667,10.68055556,89.31944444,51.26666667
12.83333333,10.69444444,89.30555556,51.33333333
12.85,10.70833333,89.29166667,51.4
12.86666667,10.72222222,89.27777778,51.46666667
12.88333333,10.73611111,89.26388889,51.53333333
12.9,10.75,89.25,51.6
12.91666667,10.76388889,89.23611111,51.66666667
12.93333333,10.77777778,89.22222222,51.73333333
12.95,10.79166667,89.20833333,51.8
12.96666667,10.80555556,89.19444444,51.86666667
12.98333333,10.81944444,89.18055556,51.93333333
13,10.83333333,89.16666667,52
13.01666667,10.84722222,89.15277778,52.06666667
13.03333333,10.86111111,89.13888889,52.13333333
13.05,10.875,89.125,52.2
13.06666667,10.88888889,89.11111111,52.26666667
13.08333333,10.90277778,89.09722222,52.33333333
13.1,10.91666667,89.08333333,52.4
13.11666667,10.93055556,89.06944444,52.46666667
13.13333333,10.94444444,89.05555556,52.53333333
13.15,10.95833333,89.04166667,52.6
13.16666667,10.97222222,89.02777778,52.66666667
13.18333333,10.98611111,89.01388889,52.73333333
13.2,11,89,52.8
13.21666667,11.01388889,88.98611111,52.86666667
13.23333333,11.02777778,88.97222222,52.93333333
13.25,11.04166667,88.95833333,53
13.26666667,11.05555556,88.94444444,53.06666667
13.28333333,11.06944444,88.93055556,53.13333333
13.3,11.08333333,88.91666667,53.2
13.31666667,11.09722222,88.90277778,53.26666667
13.33333333,11.11111111,88.88888889,53.33333333
13.35,11.125,88.875,53.4
13.36666667,11.13888889,88.86111111,53.46666667
13.38333333,11.15277778,88.84722222,53.53333333
13.4,11.16666667,88.83333333,53.6
13.41666667,11.18055556,88.81944444,53.66666667
13.43333333,11.19444444,88.80555556,53.73333333
13.45,11.20833333,88.79166667,53.8
13.46666667,11.22222222,88.77777778,53.86666667
13.48333333,11.23611111,88.76388889,53.93333333
13.5,11.25,88.75,54
13.51666667,11.26388889,88.73611111,54.06666667
13.53333333,11.27777778,88.72222222,54.13333333
13.55,11.29166667,88.70833333,54.2
13.56666667,11.30555556,88.69444444,54.26666667
13.58333333,11.31944444,88.68055556,54.33333333
13.6,11.33333333,88.66666667,54.4
13.61666667,11.34722222,88.65277778,54.46666667
13.63333333,11.36111111,88.63888889,54.53333333
13.65,11.375,88.625,54.6
13.66666667,11.38888889,88.61111111,54.66666667
13.68333333,11.40277778,88.59722222,54.73333333
13.7,11.41666667,88.58333333,54.8
13.71666667,11.43055556,88.56944444,54.86666667
13.73333333,11.44444444,88.55555556,54.93333333
13.75,11.45833333,88.54166667,55
13.76666667,11.47222222,88.52777778,55.06666667
13.78333333,11.48611111,88.51388889,55.13333333
13.8,11.5,88.5,55.2
13.81666667,11.51388889,88.48611111,55.26666667
13.83333333,11.52777778,88.47222222,55.33333333
13.85,11.54166667,88.45833333,55.4
13.86666667,11.55555556,88.44444444,55.46666667
13.88333333,11.56944444,88.43055556,55.53333333
13.9,11.58333333,88.41666667,55.6
13.91666667,11.59722222,88.40277778,55.66666667
13.93333333,11.61111111,88.38888889,55.73333333
13.95,11.625,88.375,55.8
13.96666667,11.63888889,88.36111111,55.86666667
13.98333333,11.65277778,88.34722222,55.93333333
14,11.66666667,88.33333333,56
14.01666667,11.68055556,88.31944444,56.06666667
14.03333333,11.69444444,88.30555556,56.13333333
14.05,11.70833333,88.29166667,56.2
14.06666667,11.72222222,88.27777778,56.26666667
14.08333333,11.73611111,88.26388889,56.33333333
14.1,11.75,88.25,56.4
14.11666667,11.76388889,88.23611111,56.46666667
14.13333333,11.77777778,88.22222222,56.53333333
14.15,11.79166667,88.20833333,56.6
14.16666667,11.80555556,88.19444444,56.66666667
14.18333333,11.81944444,88.18055556,56.73333333
14.2,11.83333333,88.16666667,56.8
14.21666667,11.84722222,88.15277778,56.86666667
14.23333333,11.86111111,88.13888889,56.93333333
14.25,11.875,88.125,57
14.26666667,11.88888889,88.11111111,57.06666667
14.28333333,11.90277778,88.09722222,57.13333333
14.3,11.91666667,88.08333333,57.2
14.31666667,11.93055556,88.06944444,57.26666667
14.33333333,11.94444444,88.05555556,57.33333333
14.35,11.95833333,88.04166667,57.4
14.36666667,11.97222222,88.02777778,57.46666667
14.38333333,11.98611111,88.01388889,57.53333333
14.4,12,88,57.6
14.41666667,12.01388889,87.98611111,57.66666667
14.43333333,12.02777778,87.97222222,57.73333333
14.45,12.04166667,87.95833333,57.8
14.46666667,12.05555556,87.94444444,57.86666667
14.48333333,12.06944444,87.93055556,57.93333333
14.5,12.08333333,87.91666667,58
14.51666667,12.09722222,87.90277778,58.06666667
14.53333333,12.11111111,87.88888889,58.13333333
14.55,12.125,87.875,58.2
14.56666667,12.13888889,87.86111111,58.26666667
14.58333333,12.15277778,87.84722222,58.33333333
14.6,12.16666667,87.83333333,58.4
14.61666667,12.18055556,87.81944444,58.46666667
14.63333333,12.19444444,87.80555556,58.53333333
14.65,12.20833333,87.79166667,58.6
14.66666667,12.22222222,87.77777778,58.66666667
14.68333333,12.23611111,87.76388889,58.73333333
14.7,12.25,87.75,58.8
14.71666667,12.26388889,87.73611111,58.86666667
14.73333333,12.27777778,87.72222222,58.93333333
14.75,12.29166667,87.70833333,59
14.76666667,12.30555556,87.69444444,59.06666667
14.78333333,12.31944444,87.68055556,59.13333333
14.8,12.33333333,87.66666667,59.2
14.81666667,12.34722222,87.65277778,59.26666667
14.83333333,12.36111111,87.63888889,59.33333333
14.85,12.375,87.625,59.4
14.86666667,12.38888889,87.61111111,59.46666667
14.88333333,12.40277778,87.59722222,59.53333333
14.9,12.41666667,87.58333333,59.6
14.91666667,12.43055556,87.56944444,59.66666667
14.93333333,12.44444444,87.55555556,59.73333333
14.95,12.45833333,87.54166667,59.8
14.96666667,12.47222222,87.52777778,59.86666667
14.98333333,12.48611111,87.51388889,59.93333333
15,12.5,87.5,60
15.01666667,12.51388889,87.48611111,60.06666667
15.03333333,12.52777778,87.47222222,60.13333333
15.05,12.54166667,87.45833333,60.2
15.06666667,12.55555556,87.44444444,60.26666667
15.08333333,12.56944444,87.43055556,60.33333333
15.1,12.58333333,87.41666667,60.4
15.11666667,12.59722222,87.40277778,60.46666667
15.13333333,12.61111111,87.38888889,60.53333333
15.15,12.625,87.375,60.6
15.16666667,12.63888889,87.36111111,60.66666667
15.18333333,12.65277778,87.34722222,60.73333333
15.2,12.66666667,87.33333333,60.8
15.21666667,12.68055556,87.31944444,60.86666667
15.23333333,12.69444444,87.30555556,60.93333333
15.25,12.70833333,87.29166667,61
15.26666667,12.72222222,87.27777778,61.06666667
15.28333333,12.73611111,87.26388889,61.13333333
15.3,12.75,87.25,61.2
15.31666667,12.76388889,87.23611111,61.26666667
15.33333333,12.77777778,87.22222222,61.33333333
15.35,12.79166667,87.20833333,61.4
15.36666667,12.80555556,87.19444444,61.46666667
15.38333333,12.81944444,87.18055556,61.53333333
15.4,12.83333333,87.16666667,61.6
15.41666667,12.84722222,87.15277778,61.66666667
15.43333333,12.86111111,87.13888889,61.73333333
15.45,12.875,87.125,61.8
15.46666667,12.88888889,87.11111111,61.86666667
15.48333333,12.90277778,87.09722222,61.93333333
15.5,12.91666667,87.08333333,62
15.51666667,12.93055556,87.06944444,62.06666667
15.53333333,12.94444444,87.05555556,62.13333333
15.55,12.95833333,87.04166667,62.2
15.56666667,12.97222222,87.02777778,62.26666667
15.58333333,12.98611111,87.01388889,62.33333333
15.6,13,87,62.4
15.61666667,13.01388889,86.98611111,62.46666667
15.63333333,13.02777778,86.97222222,62.53333333
15.65,13.04166667,86.95833333,62.6
15.66666667,13.05555556,86.94444444,62.66666667
15.68333333,13.06944444,86.93055556,62.73333333
15.7,13.08333333,86.91666667,62.8
15.71666667,13.09722222,86.90277778,62.86666667
15.73333333,13.11111111,86.88888889,62.93333333
15.75,13.125,86.875,63
15.76666667,13.13888889,86.86111111,63.06666667
15.78333333,13.15277778,86.84722222,63.13333333
15.8,13.16666667,86.83333333,63.2
15.81666667,13.18055556,86.81944444,63.26666667
15.83333333,13.19444444,86.80555556,63.33333333
15.85,13.20833333,86.79166667,63.4
15.86666667,13.22222222,86.77777778,63.46666667
15.88333333,13.23611111,86.76388889,63.53333333
15.9,13.25,86.75,63.6
15.91666667,13.26388889,86.73611111,63.66666667
15.93333333,13.27777778,86.72222222,63.73333333
15.95,13.29166667,86.70833333,63.8
15.96666667,13.30555556,86.69444444,63.86666667
15.98333333,13.31944444,86.68055556,63.93333333
16,13.33333333,86.66666667,64
16.01666667,13.34722222,86.65277778,64.06666667
16.03333333,13.36111111,86.63888889,64.13333333
16.05,13.375,86.625,64.2
16.06666667,13.38888889,86.61111111,64.26666667
16.08333333,13.40277778,86.59722222,64.33333333
16.1,13.41666667,86.58333333,64.4
16.11666667,13.43055556,86.56944444,64.46666667
16.13333333,13.44444444,86.55555556,64.53333333
16.15,13.45833333,86.54166667,64.6
16.16666667,13.47222222,86.52777778,64.66666667
16.18333333,13.48611111,86.51388889,64.73333333
16.2,13.5,86.5,64.8
16.21666667,13.51388889,86.48611111,64.86666667
16.23333333,13.52777778,86.47222222,64.93333333
16.25,13.54166667,86.45833333,65
16.26666667,13.55555556,86.44444444,65.06666667
16.28333333,13.56944444,86.43055556,65.13333333
16.3,13.58333333,86.41666667,65.2
16.31666667,13.59722222,86.40277778,65.26666667
16.33333333,13.61111111,86.38888889,65.33333333
16.35,13.625,86.375,65.4
16.36666667,13.63888889,86.36111111,65.46666667
16.38333333,13.65277778,86.34722222,65.53333333
16.4,13.66666667,86.33333333,65.6
16.41666667,13.68055556,86.31944444,65.66666667
16.43333333,13.69444444,86.30555556,65.73333333
16.45,13.70833333,86.29166667,65.8
16.46666667,13.72222222,86.27777778,65.86666667
16.48333333,13.73611111,86.26388889,65.93333333
16.5,13.75,86.25,66
16.51666667,13.76388889,86.23611111,66.06666667
16.53333333,13.77777778,86.22222222,66.13333333
16.55,13.79166667,86.20833333,66.2
16.56666667,13.80555556,86.19444444,66.26666667
16.58333333,13.81944444,86.18055556,66.33333333
16.6,13.83333333,86.16666667,66.4
16.61666667,13.84722222,86.15277778,66.46666667
16.63333333,13.86111111,86.13888889,66.53333333
16.65,13.875,86.125,66.6
16.66666667,13.88888889,86.11111111,66.66666667
16.68333333,13.90277778,86.09722222,66.73333333
16.7,13.91666667,86.08333333,66.8
16.71666667,13.93055556,86.06944444,66.86666667
16.73333333,13.94444444,86.05555556,66.93333333
16.75,13.95833333,86.04166667,67
16.76666667,13.97222222,86.02777778,67.06666667
16.78333333,13.98611111,86.01388889,67.13333333
16.8,14,86,67.2
16.81666667,14.01388889,85.98611111,67.26666667
16.83333333,14.02777778,85.97222222,67.33333333
16.85,14.04166667,85.95833333,67.4
16.86666667,14.05555556,85.94444444,67.46666667
16.88333333,14.06944444,85.93055556,67.53333333
16.9,14.08333333,85.91666667,67.6
16.91666667,14.09722222,85.90277778,67.66666667
16.93333333,14.11111111,85.88888889,67.73333333
16.95,14.125,85.875,67.8
16.96666667,14.13888889,85.86111111,67.86666667
16.98333333,14.15277778,85.84722222,67.93333333
17,14.16666667,85.83333333,68
17.01666667,14.18055556,85.81944444,68.06666667
17.03333333,14.19444444,85.80555556,68.13333333
17.05,14.20833333,85.79166667,68.2
17.06666667,14.22222222,85.77777778,68.26666667
17.08333333,14.23611111,85.76388889,68.33333333
17.1,14.25,85.75,68.4
17.11666667,14.26388889,85.73611111,68.46666667
17.13333333,14.27777778,85.72222222,68.53333333
17.15,14.29166667,85.70833333,68.6
17.16666667,14.30555556,85.69444444,68.66666667
17.18333333,14.31944444,85.68055556,68.73333333
17.2,14.33333333,85.66666667,68.8
17.21666667,14.34722222,85.65277778,68.86666667
17.23333333,14.36111111,85.63888889,68.93333333
17.25,14.375,85.625,69
17.26666667,14.38888889,85.61111111,69.06666667
17.28333333,14.40277778,85.59722222,69.13333333
17.3,14.41666667,85.58333333,69.2
17.31666667,14.43055556,85.56944444,69.26666667
17.33333333,14.44444444,85.55555556,69.33333333
17.35,14.45833333,85.54166667,69.4
17.36666667,14.47222222,85.52777778,69.46666667
17.38333333,14.48611111,85.51388889,69.53333333
17.4,14.5,85.5,69.6
17.41666667,14.51388889,85.48611111,69.66666667
17.43333333,14.52777778,85.47222222,69.73333333
17.45,14.54166667,85.45833333,69.8
17.46666667,14.55555556,85.44444444,69.86666667
17.48333333,14.56944444,85.43055556,69.93333333
17.5,14.58333333,85.41666667,70
17.51666667,14.59722222,85.40277778,70.06666667
17.53333333,14.61111111,85.38888889,70.13333333
17.55,14.625,85.375,70.2
17.56666667,14.63888889,85.36111111,70.26666667
17.58333333,14.65277778,85.34722222,70.33333333
17.6,14.66666667,85.33333333,70.4
17.61666667,14.68055556,85.31944444,70.46666667
17.63333333,14.69444444,85.30555556,70.53333333
17.65,14.70833333,85.29166667,70.6
17.66666667,14.72222222,85.27777778,70.66666667
17.68333333,14.73611111,85.26388889,70.73333333
17.7,14.75,85.25,70.8
17.71666667,14.76388889,85.23611111,70.86666667
17.73333333,14.77777778,85.22222222,70.93333333
17.75,14.79166667,85.20833333,71
17.76666667,14.80555556,85.19444444,71.06666667
17.78333333,14.81944444,85.18055556,71.13333333
17.8,14.83333333,85.16666667,71.2
17.81666667,14.84722222,85.15277778,71.26666667
17.83333333,14.86111111,85.13888889,71.33333333
17.85,14.875,85.125,71.4
17.86666667,14.88888889,85.11111111,71.46666667
17.88333333,14.90277778,85.09722222,71.53333333
17.9,14.91666667,85.08333333,71.6
17.91666667,14.93055556,85.06944444,71.66666667
17.93333333,14.94444444,85.05555556,71.73333333
17.95,14.95833333,85.04166667,71.8
17.96666667,14.97222222,85.02777778,71.86666667
17.98333333,14.98611111,85.01388889,71.93333333
18,15,85,72
18.01666667,15.01388889,84.98611111,72.06666667
18.03333333,15.02777778,84.97222222,72.13333333
18.05,15.04166667,84.95833333,72.2
18.06666667,15.05555556,84.94444444,72.26666667
18.08333333,15.06944444,84.93055556,72.33333333
18.1,15.08333333,84.91666667,72.4
18.11666667,15.09722222,84.90277778,72.46666667
18.13333333,15.11111111,84.88888889,72.53333333
18.15,15.125,84.875,72.6
18.16666667,15.13888889,84.86111111,72.66666667
18.18333333,15.15277778,84.84722222,72.73333333
18.2,15.16666667,84.83333333,72.8
18.21666667,15.18055556,84.81944444,72.86666667
18.23333333,15.19444444,84.80555556,72.93333333
18.25,15.20833333,84.79166667,73
18.26666667,15.22222222,84.77777778,73.06666667
18.28333333,15.23611111,84.76388889,73.13333333
18.3,15.25,84.75,73.2
18.31666667,15.26388889,84.73611111,73.26666667
18.33333333,15.27777778,84.72222222,73.33333333
18.35,15.29166667,84.70833333,73.4
18.36666667,15.30555556,84.69444444,73.46666667
18.38333333,15.31944444,84.68055556,73.53333333
18.4,15.33333333,84.66666667,73.6
18.41666667,15.34722222,84.65277778,73.66666667
18.43333333,15.36111111,84.63888889,73.73333333
18.45,15.375,84.625,73.8
18.46666667,15.38888889,84.61111111,73.86666667
18.48333333,15.40277778,84.59722222,73.93333333
18.5,15.41666667,84.58333333,74
18.51666667,15.43055556,84.56944444,74.06666667
18.53333333,15.44444444,84.55555556,74.13333333
18.55,15.45833333,84.54166667,74.2
18.56666667,15.47222222,84.52777778,74.26666667
18.58333333,15.48611111,84.51388889,74.33333333
18.6,15.5,84.5,74.4
18.61666667,15.51388889,84.48611111,74.46666667
18.63333333,15.52777778,84.47222222,74.53333333
18.65,15.54166667,84.45833333,74.6
18.66666667,15.55555556,84.44444444,74.66666667
18.68333333,15.56944444,84.43055556,74.73333333
18.7,15.58333333,84.41666667,74.8
18.71666667,15.59722222,84.40277778,74.86666667
18.73333333,15.61111111,84.38888889,74.93333333
18.75,15.625,84.375,75
18.76666667,15.63888889,84.36111111,75.06666667
18.78333333,15.65277778,84.34722222,75.13333333
18.8,15.66666667,84.33333333,75.2
18.81666667,15.68055556,84.31944444,75.26666667
18.83333333,15.69444444,84.30555556,75.33333333
18.85,15.70833333,84.29166667,75.4
18.86666667,15.72222222,84.27777778,75.46666667
18.88333333,15.73611111,84.26388889,75.53333333
18.9,15.75,84.25,75.6
18.91666667,15.76388889,84.23611111,75.66666667
18.93333333,15.77777778,84.22222222,75.73333333
18.95,15.79166667,84.20833333,75.8
18.96666667,15.80555556,84.19444444,75.86666667
18.98333333,15.81944444,84.18055556,75.93333333
19,15.83333333,84.16666667,76
19.01666667,15.84722222,84.15277778,76.06666667
19.03333333,15.86111111,84.13888889,76.13333333
19.05,15.875,84.125,76.2
19.06666667,15.88888889,84.11111111,76.26666667
19.08333333,15.90277778,84.09722222,76.33333333
19.1,15.91666667,84.08333333,76.4
19.11666667,15.93055556,84.06944444,76.46666667
19.13333333,15.94444444,84.05555556,76.53333333
19.15,15.95833333,84.04166667,76.6
19.16666667,15.97222222,84.02777778,76.66666667
19.18333333,15.98611111,84.01388889,76.73333333
19.2,16,84,76.8
19.21666667,16.01388889,83.98611111,76.86666667
19.23333333,16.02777778,83.97222222,76.93333333
19.25,16.04166667,83.95833333,77
19.26666667,16.05555556,83.94444444,77.06666667
19.28333333,16.06944444,83.93055556,77.13333333
19.3,16.08333333,83.91666667,77.2
19.31666667,16.09722222,83.90277778,77.26666667
19.33333333,16.11111111,83.88888889,77.33333333
19.35,16.125,83.875,77.4
19.36666667,16.13888889,83.86111111,77.46666667
19.38333333,16.15277778,83.84722222,77.53333333
19.4,16.16666667,83.83333333,77.6
19.41666667,16.18055556,83.81944444,77.66666667
19.43333333,16.19444444,83.80555556,77.73333333
19.45,16.20833333,83.79166667,77.8
19.46666667,16.22222222,83.77777778,77.86666667
19.48333333,16.23611111,83.76388889,77.93333333
19.5,16.25,83.75,78
19.51666667,16.26388889,83.73611111,78.06666667
19.53333333,16.27777778,83.72222222,78.13333333
19.55,16.29166667,83.70833333,78.2
19.56666667,16.30555556,83.69444444,78.26666667
19.58333333,16.31944444,83.68055556,78.33333333
19.6,16.33333333,83.66666667,78.4
19.61666667,16.34722222,83.65277778,78.46666667
19.63333333,16.36111111,83.63888889,78.53333333
19.65,16.375,83.625,78.6
19.66666667,16.38888889,83.61111111,78.66666667
19.68333333,16.40277778,83.59722222,78.73333333
19.7,16.41666667,83.58333333,78.8
19.71666667,16.43055556,83.56944444,78.86666667
19.73333333,16.44444444,83.55555556,78.93333333
19.75,16.45833333,83.54166667,79
19.76666667,16.47222222,83.52777778,79.06666667
19.78333333,16.48611111,83.51388889,79.13333333
19.8,16.5,83.5,79.2
19.81666667,16.51388889,83.48611111,79.26666667
19.83333333,16.52777778,83.47222222,79.33333333
19.85,16.54166667,83.45833333,79.4
19.86666667,16.55555556,83.44444444,79.46666667
19.88333333,16.56944444,83.43055556,79.53333333
19.9,16.58333333,83.41666667,79.6
19.91666667,16.59722222,83.40277778,79.66666667
19.93333333,16.61111111,83.38888889,79.73333333
19.95,16.625,83.375,79.8
19.96666667,16.63888889,83.36111111,79.86666667
19.98333333,16.65277778,83.34722222,79.93333333
20,16.66666667,83.33333333,80
20.01666667,16.68055556,83.31944444,80.06666667
20.03333333,16.69444444,83.30555556,80.13333333
20.05,16.70833333,83.29166667,80.2
20.06666667,16.72222222,83.27777778,80.26666667
20.08333333,16.73611111,83.26388889,80.33333333
20.1,16.75,83.25,80.4
20.11666667,16.76388889,83.23611111,80.46666667
20.13333333,16.77777778,83.22222222,80.53333333
20.15,16.79166667,83.20833333,80.6
20.16666667,16.80555556,83.19444444,80.66666667
20.18333333,16.81944444,83.18055556,80.73333333
20.2,16.83333333,83.16666667,80.8
20.21666667,16.84722222,83.15277778,80.86666667
20.23333333,16.86111111,83.13888889,80.93333333
20.25,16.875,83.125,81
20.26666667,16.88888889,83.11111111,81.06666667
20.28333333,16.90277778,83.09722222,81.13333333
20.3,16.91666667,83.08333333,81.2
20.31666667,16.93055556,83.06944444,81.26666667
20.33333333,16.94444444,83.05555556,81.33333333
20.35,16.95833333,83.04166667,81.4
20.36666667,16.97222222,83.02777778,81.46666667
20.38333333,16.98611111,83.01388889,81.53333333
20.4,17,83,81.6
20.41666667,17.01388889,82.98611111,81.66666667
20.43333333,17.02777778,82.97222222,81.73333333
20.45,17.04166667,82.95833333,81.8
20.46666667,17.05555556,82.94444444,81.86666667
20.48333333,17.06944444,82.93055556,81.93333333
20.5,17.08333333,82.91666667,82
20.51666667,17.09722222,82.90277778,82.06666667
20.53333333,17.11111111,82.88888889,82.13333333
20.55,17.125,82.875,82.2
20.56666667,17.13888889,82.86111111,82.26666667
20.58333333,17.15277778,82.84722222,82.33333333
20.6,17.16666667,82.83333333,82.4
20.61666667,17.18055556,82.81944444,82.46666667
20.63333333,17.19444444,82.80555556,82.53333333
20.65,17.20833333,82.79166667,82.6
20.66666667,17.22222222,82.77777778,82.66666667
20.68333333,17.23611111,82.76388889,82.73333333
20.7,17.25,82.75,82.66666667
20.71666667,17.26388889,82.73611111,82.6
20.73333333,17.27777778,82.72222222,82.53333333
20.75,17.29166667,82.70833333,82.46666667
20.76666667,17.30555556,82.69444444,82.4
20.78333333,17.31944444,82.68055556,82.33333333
20.8,17.33333333,82.66666667,82.26666667
20.81666667,17.34722222,82.65277778,82.2
20.83333333,17.36111111,82.63888889,82.13333333
20.85,17.375,82.625,82.06666667
20.86666667,17.38888889,82.61111111,82
20.88333333,17.40277778,82.59722222,81.93333333
20.9,17.41666667,82.58333333,81.86666667
20.91666667,17.43055556,82.56944444,81.8
20.93333333,17.44444444,82.55555556,81.73333333
20.95,17.45833333,82.54166667,81.66666667
20.96666667,17.47222222,82.52777778,81.6
20.98333333,17.48611111,82.51388889,81.53333333
21,17.5,82.5,81.46666667
21.01666667,17.51388889,82.48611111,81.4
21.03333333,17.52777778,82.47222222,81.33333333
